order_number,order_date,sales_amount,quantity,price,category,country,customer_id,shipping_days
SO44192,2011-03-14,3578.0,1.0,3578.0,,,,7.0
SO44193,2011-03-14,3578.0,1.0,3578.0,,United States,AW00028164,7.0
SO44194,2011-03-14,3578.0,1.0,3578.0,,Australia,AW00017064,7.0
SO44195,2011-03-14,3578.0,1.0,3578.0,,Australia,AW00017249,7.0
SO44196,2011-03-14,3578.0,1.0,3578.0,,Australia,AW00017295,7.0
SO44197,2011-03-15,3578.0,1.0,3578.0,,United States,AW00028096,7.0
SO44198,2011-03-15,3578.0,1.0,3578.0,,United States,AW00028150,7.0
SO44199,2011-03-15,3578.0,1.0,3578.0,,Australia,AW00017259,7.0
SO44200,2011-03-15,3578.0,1.0,3578.0,,Australia,AW00017312,7.0
SO44201,2011-03-16,3578.0,1.0,3578.0,,,,7.0
SO44202,2011-03-16,3578.0,1.0,3578.0,,United States,AW00028159,7.0
SO44203,2011-03-16,3578.0,1.0,3578.0,,United States,AW00028149,7.0
SO44204,2011-03-16,699.0,1.0,699.0,,,,7.0
SO44205,2011-03-16,3578.0,1.0,3578.0,,Australia,AW00017285,7.0
SO44206,2011-03-17,3400.0,1.0,3400.0,,,,7.0
SO44207,2011-03-17,3578.0,1.0,3578.0,,United States,AW00028162,7.0
SO44208,2011-03-17,3400.0,1.0,3400.0,,United States,AW00025879,7.0
SO44209,2011-03-17,3578.0,1.0,3578.0,,Australia,AW00017257,7.0
SO44210,2011-03-18,3578.0,1.0,3578.0,,,,7.0
SO44211,2011-03-18,3578.0,1.0,3578.0,,United States,AW00028154,7.0
SO44212,2011-03-18,3578.0,1.0,3578.0,,United States,AW00028170,7.0
SO44213,2011-03-18,3578.0,1.0,3578.0,,Australia,AW00017351,7.0
SO44214,2011-03-18,3578.0,1.0,3578.0,,Australia,AW00017332,7.0
SO44215,2011-03-19,3578.0,1.0,3578.0,,United States,AW00028180,7.0
SO44216,2011-03-19,3578.0,1.0,3578.0,,,,7.0
SO44217,2011-03-19,3578.0,1.0,3578.0,,United States,AW00028148,7.0
SO44218,2011-03-19,3578.0,1.0,3578.0,,Canada,AW00022109,7.0
SO44219,2011-03-19,699.0,1.0,699.0,,,,7.0
SO44220,2011-03-19,3400.0,1.0,3400.0,,Australia,AW00011060,7.0
SO44221,2011-03-19,3578.0,1.0,3578.0,,Australia,AW00017255,7.0
SO44222,2011-03-19,3578.0,1.0,3578.0,,Australia,AW00017258,7.0
SO44223,2011-03-20,3578.0,1.0,3578.0,,,,7.0
SO44224,2011-03-20,3578.0,1.0,3578.0,,United States,AW00028166,7.0
SO44225,2011-03-21,699.0,1.0,699.0,,United Kingdom,AW00020060,7.0
SO44226,2011-03-21,3578.0,1.0,3578.0,,,,7.0
SO44227,2011-03-21,3375.0,1.0,3375.0,,,,7.0
SO44228,2011-03-21,3400.0,1.0,3400.0,,,,7.0
SO44229,2011-03-21,3400.0,1.0,3400.0,,United States,AW00025886,7.0
SO44230,2011-03-21,3578.0,1.0,3578.0,,Australia,AW00017241,7.0
SO44231,2011-03-21,699.0,1.0,699.0,,France,AW00017973,7.0
SO44232,2011-03-21,3578.0,1.0,3578.0,,Australia,AW00017334,7.0
SO44233,2011-03-22,3578.0,1.0,3578.0,,,,7.0
SO44234,2011-03-22,3578.0,1.0,3578.0,,United States,AW00028184,7.0
SO44235,2011-03-22,3578.0,1.0,3578.0,,Canada,AW00022117,7.0
SO44236,2011-03-22,3578.0,1.0,3578.0,,United States,AW00028191,7.0
SO44237,2011-03-22,3578.0,1.0,3578.0,,Australia,AW00017056,7.0
SO44238,2011-03-22,3578.0,1.0,3578.0,,Australia,AW00017079,7.0
SO44239,2011-03-23,3578.0,1.0,3578.0,,,,7.0
SO44240,2011-03-23,3578.0,1.0,3578.0,,,,7.0
SO44241,2011-03-23,3578.0,1.0,3578.0,,United States,AW00028155,7.0
SO44242,2011-03-23,3578.0,1.0,3578.0,,United States,AW00028163,7.0
SO44243,2011-03-23,3578.0,1.0,3578.0,,Australia,AW00017278,7.0
SO44244,2011-03-23,3578.0,1.0,3578.0,,Australia,AW00017329,7.0
SO44245,2011-03-23,699.0,1.0,699.0,,Australia,AW00025556,7.0
SO44246,2011-03-24,3578.0,1.0,3578.0,,,,7.0
SO44247,2011-03-24,3578.0,1.0,3578.0,,Australia,AW00017233,7.0
SO44248,2011-03-24,3578.0,1.0,3578.0,,Australia,AW00017240,7.0
SO44249,2011-03-25,3578.0,1.0,3578.0,,,,7.0
SO44250,2011-03-25,3578.0,1.0,3578.0,,United States,AW00028167,7.0
SO44251,2011-03-25,3578.0,1.0,3578.0,,United States,AW00028190,7.0
SO44252,2011-03-26,3578.0,1.0,3578.0,,,,7.0
SO44253,2011-03-26,3578.0,1.0,3578.0,,United States,AW00028099,7.0
SO44254,2011-03-26,3578.0,1.0,3578.0,,United States,AW00028142,7.0
SO44255,2011-03-26,699.0,1.0,699.0,,,,7.0
SO44256,2011-03-26,3578.0,1.0,3578.0,,Australia,AW00017232,7.0
SO44257,2011-03-27,3578.0,1.0,3578.0,,,,7.0
SO44258,2011-03-27,3578.0,1.0,3578.0,,,,7.0
SO44259,2011-03-27,3578.0,1.0,3578.0,,United States,AW00028171,7.0
SO44260,2011-03-27,3578.0,1.0,3578.0,,United States,AW00028194,7.0
SO44261,2011-03-27,3578.0,1.0,3578.0,,Canada,AW00022112,7.0
SO44262,2011-03-27,699.0,1.0,699.0,,United Kingdom,AW00020149,7.0
SO44263,2011-03-27,3578.0,1.0,3578.0,,Australia,AW00017279,7.0
SO44264,2011-03-27,3578.0,1.0,3578.0,,Australia,AW00017286,7.0
SO44265,2011-03-27,699.0,1.0,699.0,,Australia,AW00025557,7.0
SO44266,2011-03-27,699.0,1.0,699.0,,Australia,AW00025559,7.0
SO44267,2011-03-28,699.0,1.0,699.0,,Germany,AW00019339,7.0
SO44268,2011-03-28,3578.0,1.0,3578.0,,,,7.0
SO44269,2011-03-29,699.0,1.0,699.0,,,,7.0
SO44270,2011-03-30,3578.0,1.0,3578.0,,,,7.0
SO44271,2011-03-30,3578.0,1.0,3578.0,,,,7.0
SO44272,2011-03-30,3578.0,1.0,3578.0,,,,7.0
SO44273,2011-03-30,3578.0,1.0,3578.0,,United States,AW00028147,7.0
SO44274,2011-03-30,3578.0,1.0,3578.0,,United States,AW00028152,7.0
SO44275,2011-03-30,3578.0,1.0,3578.0,,Australia,AW00017256,7.0
SO44276,2011-03-30,3578.0,1.0,3578.0,,Australia,AW00017277,7.0
SO44277,2011-03-30,3578.0,1.0,3578.0,,Australia,AW00017288,7.0
SO44278,2011-03-30,3578.0,1.0,3578.0,,Australia,AW00017293,7.0
SO44279,2011-03-30,3578.0,1.0,3578.0,,Australia,AW00017326,7.0
SO44320,2011-03-31,3578.0,1.0,3578.0,,,,7.0
SO44321,2011-03-31,3578.0,1.0,3578.0,,United States,AW00028222,7.0
SO44322,2011-03-31,699.0,1.0,699.0,,France,AW00017975,7.0
SO44323,2011-03-31,3400.0,1.0,3400.0,,Australia,AW00011072,7.0
SO44324,2011-04-01,3578.0,1.0,3578.0,,,,7.0
SO44325,2011-04-01,3375.0,1.0,3375.0,,Australia,AW00011095,7.0
SO44326,2011-04-01,3578.0,1.0,3578.0,,Australia,AW00017728,7.0
SO44327,2011-04-02,3578.0,1.0,3578.0,,United States,AW00028598,7.0
SO44328,2011-04-02,3578.0,1.0,3578.0,,Australia,AW00017921,7.0
SO44329,2011-04-02,3578.0,1.0,3578.0,,Australia,AW00017904,7.0
SO44330,2011-04-02,3578.0,1.0,3578.0,,United States,AW00028199,7.0
SO44331,2011-04-03,3578.0,1.0,3578.0,,United States,AW00028257,7.0
SO44332,2011-04-03,3578.0,1.0,3578.0,,Australia,AW00017510,7.0
SO44333,2011-04-04,3400.0,1.0,3400.0,,,,7.0
SO44334,2011-04-04,3578.0,1.0,3578.0,,United States,AW00028273,7.0
SO44335,2011-04-04,699.0,1.0,699.0,,United Kingdom,AW00020165,7.0
SO44336,2011-04-04,3400.0,1.0,3400.0,,United States,AW00025895,7.0
SO44337,2011-04-04,3375.0,1.0,3375.0,,Australia,AW00011097,7.0
SO44338,2011-04-04,3578.0,1.0,3578.0,,Australia,AW00018188,7.0
SO44339,2011-04-04,3578.0,1.0,3578.0,,Australia,AW00018189,7.0
SO44340,2011-04-04,3578.0,1.0,3578.0,,Australia,AW00017354,7.0
SO44341,2011-04-05,3375.0,1.0,3375.0,,United States,AW00025905,7.0
SO44342,2011-04-05,699.0,1.0,699.0,,,,7.0
SO44343,2011-04-05,3578.0,1.0,3578.0,,Australia,AW00017920,7.0
SO44344,2011-04-06,3578.0,1.0,3578.0,,,,7.0
SO44345,2011-04-06,3578.0,1.0,3578.0,,United States,AW00028200,7.0
SO44346,2011-04-06,699.0,1.0,699.0,,,,7.0
SO44347,2011-04-06,3578.0,1.0,3578.0,,Australia,AW00017911,7.0
SO44348,2011-04-07,3578.0,1.0,3578.0,,,,7.0
SO44349,2011-04-07,3578.0,1.0,3578.0,,United States,AW00028243,7.0
SO44350,2011-04-07,3578.0,1.0,3578.0,,United States,AW00028244,7.0
SO44351,2011-04-07,3578.0,1.0,3578.0,,United States,AW00028271,7.0
SO44352,2011-04-07,3578.0,1.0,3578.0,,United States,AW00028297,7.0
SO44353,2011-04-07,699.0,1.0,699.0,,,,7.0
SO44354,2011-04-07,699.0,1.0,699.0,,,,7.0
SO44355,2011-04-07,3400.0,1.0,3400.0,,Australia,AW00011093,7.0
SO44356,2011-04-07,3400.0,1.0,3400.0,,Australia,AW00011099,7.0
SO44357,2011-04-07,3578.0,1.0,3578.0,,Australia,AW00017511,7.0
SO44358,2011-04-07,3578.0,1.0,3578.0,,Australia,AW00017732,7.0
SO44359,2011-04-08,3578.0,1.0,3578.0,,,,7.0
SO44360,2011-04-08,3578.0,1.0,3578.0,,,,7.0
SO44361,2011-04-08,3578.0,1.0,3578.0,,,,7.0
SO44362,2011-04-08,3578.0,1.0,3578.0,,United States,AW00028259,7.0
SO44363,2011-04-08,3578.0,1.0,3578.0,,United States,AW00028285,7.0
SO44364,2011-04-08,3375.0,1.0,3375.0,,Australia,AW00011092,7.0
SO44365,2011-04-08,3578.0,1.0,3578.0,,Australia,AW00017912,7.0
SO44366,2011-04-08,3578.0,1.0,3578.0,,Australia,AW00017502,7.0
SO44367,2011-04-08,699.0,1.0,699.0,,Australia,AW00025562,7.0
SO44368,2011-04-09,3578.0,1.0,3578.0,,,,7.0
SO44369,2011-04-09,3578.0,1.0,3578.0,,United States,AW00028250,7.0
SO44370,2011-04-09,3578.0,1.0,3578.0,,Australia,AW00018193,7.0
SO44371,2011-04-09,3578.0,1.0,3578.0,,Australia,AW00017514,7.0
SO44372,2011-04-09,3578.0,1.0,3578.0,,Australia,AW00017736,7.0
SO44373,2011-04-10,3578.0,1.0,3578.0,,,,7.0
SO44374,2011-04-10,3578.0,1.0,3578.0,,,,7.0
SO44375,2011-04-10,3578.0,1.0,3578.0,,,,7.0
SO44376,2011-04-10,3375.0,1.0,3375.0,,Germany,AW00029399,7.0
SO44377,2011-04-10,3578.0,1.0,3578.0,,United States,AW00028234,7.0
SO44378,2011-04-10,3375.0,1.0,3375.0,,United States,AW00025903,7.0
SO44379,2011-04-10,3375.0,1.0,3375.0,,Australia,AW00011080,7.0
SO44380,2011-04-10,3578.0,1.0,3578.0,,Australia,AW00017915,7.0
SO44381,2011-04-11,3578.0,1.0,3578.0,,,,7.0
SO44382,2011-04-11,3400.0,1.0,3400.0,,,,7.0
SO44383,2011-04-11,3578.0,1.0,3578.0,,United States,AW00028268,7.0
SO44384,2011-04-11,3578.0,1.0,3578.0,,United States,AW00028296,7.0
SO44385,2011-04-11,3578.0,1.0,3578.0,,United States,AW00028298,7.0
SO44386,2011-04-11,3578.0,1.0,3578.0,,United States,AW00028587,7.0
SO44387,2011-04-11,3375.0,1.0,3375.0,,Australia,AW00011096,7.0
SO44388,2011-04-11,3578.0,1.0,3578.0,,Australia,AW00017924,7.0
SO44389,2011-04-11,3578.0,1.0,3578.0,,Australia,AW00017925,7.0
SO44390,2011-04-11,3578.0,1.0,3578.0,,Australia,AW00017353,7.0
SO44391,2011-04-11,3578.0,1.0,3578.0,,Australia,AW00017730,7.0
SO44392,2011-04-11,3578.0,1.0,3578.0,,Australia,AW00017910,7.0
SO44393,2011-04-12,3400.0,1.0,3400.0,,Germany,AW00029398,7.0
SO44394,2011-04-12,3578.0,1.0,3578.0,,United States,AW00028246,7.0
SO44395,2011-04-12,3578.0,1.0,3578.0,,United States,AW00028339,7.0
SO44396,2011-04-12,3400.0,1.0,3400.0,,United States,AW00025901,7.0
SO44397,2011-04-12,699.0,1.0,699.0,,,,7.0
SO44398,2011-04-12,3578.0,1.0,3578.0,,Australia,AW00017733,7.0
SO44399,2011-04-13,3578.0,1.0,3578.0,,United States,AW00028240,7.0
SO44400,2011-04-13,3578.0,1.0,3578.0,,United States,AW00028588,7.0
SO44401,2011-04-13,3578.0,1.0,3578.0,,Australia,AW00017515,7.0
SO44402,2011-04-14,3578.0,1.0,3578.0,,,,7.0
SO44403,2011-04-14,3375.0,1.0,3375.0,,Canada,AW00019844,7.0
SO44404,2011-04-15,3578.0,1.0,3578.0,,United States,AW00028221,7.0
SO44405,2011-04-15,3578.0,1.0,3578.0,,United States,AW00028224,7.0
SO44406,2011-04-15,3578.0,1.0,3578.0,,United States,AW00028299,7.0
SO44407,2011-04-15,3375.0,1.0,3375.0,,Australia,AW00011077,7.0
SO44408,2011-04-15,3375.0,1.0,3375.0,,Australia,AW00011103,7.0
SO44409,2011-04-15,699.0,1.0,699.0,,Australia,AW00025563,7.0
SO44410,2011-04-16,3578.0,1.0,3578.0,,United States,AW00028223,7.0
SO44411,2011-04-16,3578.0,1.0,3578.0,,United States,AW00028584,7.0
SO44412,2011-04-16,3375.0,1.0,3375.0,,Australia,AW00011100,7.0
SO44413,2011-04-17,3578.0,1.0,3578.0,,,,7.0
SO44414,2011-04-17,3578.0,1.0,3578.0,,United States,AW00028340,7.0
SO44415,2011-04-17,3578.0,1.0,3578.0,,United States,AW00028355,7.0
SO44416,2011-04-17,3400.0,1.0,3400.0,,Australia,AW00011069,7.0
SO44417,2011-04-17,3578.0,1.0,3578.0,,Australia,AW00017917,7.0
SO44418,2011-04-17,3578.0,1.0,3578.0,,Australia,AW00017919,7.0
SO44419,2011-04-17,3578.0,1.0,3578.0,,Australia,AW00017352,7.0
SO44420,2011-04-17,3578.0,1.0,3578.0,,Australia,AW00017512,7.0
SO44421,2011-04-18,3578.0,1.0,3578.0,,,,7.0
SO44422,2011-04-18,699.0,1.0,699.0,,Germany,AW00019353,7.0
SO44423,2011-04-18,3578.0,1.0,3578.0,,United States,AW00028586,7.0
SO44424,2011-04-18,3578.0,1.0,3578.0,,Australia,AW00017916,7.0
SO44425,2011-04-18,3578.0,1.0,3578.0,,Australia,AW00017504,7.0
SO44426,2011-04-19,3578.0,1.0,3578.0,,,,7.0
SO44427,2011-04-19,3578.0,1.0,3578.0,,,,7.0
SO44428,2011-04-19,3578.0,1.0,3578.0,,United States,AW00028362,7.0
SO44429,2011-04-19,3578.0,1.0,3578.0,,United States,AW00028583,7.0
SO44430,2011-04-19,3578.0,1.0,3578.0,,Australia,AW00017927,7.0
SO44431,2011-04-19,3578.0,1.0,3578.0,,Australia,AW00017725,7.0
SO44432,2011-04-20,3578.0,1.0,3578.0,,,,7.0
SO44433,2011-04-20,3578.0,1.0,3578.0,,United States,AW00028270,7.0
SO44434,2011-04-20,3578.0,1.0,3578.0,,United States,AW00028580,7.0
SO44435,2011-04-21,3578.0,1.0,3578.0,,United States,AW00028573,7.0
SO44436,2011-04-21,699.0,1.0,699.0,,Canada,AW00026630,7.0
SO44437,2011-04-21,3400.0,1.0,3400.0,,Australia,AW00011076,7.0
SO44438,2011-04-21,3578.0,1.0,3578.0,,Australia,AW00017909,7.0
SO44439,2011-04-22,3578.0,1.0,3578.0,,,,7.0
SO44440,2011-04-22,3578.0,1.0,3578.0,,,,7.0
SO44441,2011-04-22,3578.0,1.0,3578.0,,Canada,AW00022118,7.0
SO44442,2011-04-22,699.0,1.0,699.0,,,,7.0
SO44443,2011-04-22,3578.0,1.0,3578.0,,Australia,AW00017370,7.0
SO44444,2011-04-24,3578.0,1.0,3578.0,,,,7.0
SO44445,2011-04-25,3578.0,1.0,3578.0,,Australia,AW00017478,7.0
SO44446,2011-04-25,3578.0,1.0,3578.0,,Australia,AW00017914,7.0
SO44447,2011-04-26,3578.0,1.0,3578.0,,,,7.0
SO44448,2011-04-26,3578.0,1.0,3578.0,,United States,AW00028264,7.0
SO44449,2011-04-26,3578.0,1.0,3578.0,,United States,AW00028293,7.0
SO44450,2011-04-26,3578.0,1.0,3578.0,,United States,AW00028294,7.0
SO44451,2011-04-26,3578.0,1.0,3578.0,,United States,AW00028295,7.0
SO44452,2011-04-26,699.0,1.0,699.0,,United Kingdom,AW00020164,7.0
SO44453,2011-04-26,3578.0,1.0,3578.0,,Australia,AW00017923,7.0
SO44454,2011-04-26,3578.0,1.0,3578.0,,Australia,AW00017926,7.0
SO44455,2011-04-26,3578.0,1.0,3578.0,,Australia,AW00017513,7.0
SO44456,2011-04-26,699.0,1.0,699.0,,Australia,AW00025560,7.0
SO44457,2011-04-27,3578.0,1.0,3578.0,,United States,AW00028196,7.0
SO44458,2011-04-27,3578.0,1.0,3578.0,,United States,AW00028247,7.0
SO44459,2011-04-27,3578.0,1.0,3578.0,,United States,AW00028288,7.0
SO44460,2011-04-27,699.0,1.0,699.0,,United Kingdom,AW00020150,7.0
SO44461,2011-04-27,3578.0,1.0,3578.0,,Australia,AW00017918,7.0
SO44462,2011-04-28,3578.0,1.0,3578.0,,,,7.0
SO44463,2011-04-28,699.0,1.0,699.0,,Germany,AW00019340,7.0
SO44464,2011-04-28,3578.0,1.0,3578.0,,Canada,AW00022120,7.0
SO44465,2011-04-28,699.0,1.0,699.0,,,,7.0
SO44466,2011-04-28,699.0,1.0,699.0,,Canada,AW00026640,7.0
SO44467,2011-04-28,3400.0,1.0,3400.0,,Australia,AW00011070,7.0
SO44468,2011-04-28,3375.0,1.0,3375.0,,Australia,AW00011075,7.0
SO44469,2011-04-28,3578.0,1.0,3578.0,,Australia,AW00017734,7.0
SO44470,2011-04-28,3578.0,1.0,3578.0,,Australia,AW00017735,7.0
SO44471,2011-04-28,699.0,1.0,699.0,,Australia,AW00025561,7.0
SO44472,2011-04-29,3578.0,1.0,3578.0,,,,7.0
SO44473,2011-04-29,3578.0,1.0,3578.0,,United States,AW00028255,7.0
SO44474,2011-04-29,699.0,1.0,699.0,,,,7.0
SO44475,2011-04-29,3400.0,1.0,3400.0,,Australia,AW00011101,7.0
SO44476,2011-04-29,3578.0,1.0,3578.0,,Australia,AW00017913,7.0
SO44477,2011-04-29,3578.0,1.0,3578.0,,Australia,AW00017922,7.0
SO44478,2011-04-29,3578.0,1.0,3578.0,,Australia,AW00017726,7.0
SO44479,2011-04-30,3375.0,1.0,3375.0,,Germany,AW00029391,7.0
SO44480,2011-04-30,3375.0,1.0,3375.0,,United States,AW00025891,7.0
SO44571,2011-05-01,3400.0,1.0,3400.0,,Germany,AW00029448,7.0
SO44572,2011-05-01,3578.0,1.0,3578.0,,United States,AW00028664,7.0
SO44573,2011-05-01,3400.0,1.0,3400.0,,United States,AW00025917,7.0
SO44574,2011-05-01,3375.0,1.0,3375.0,,Australia,AW00011107,7.0
SO44575,2011-05-01,3400.0,1.0,3400.0,,Australia,AW00011110,7.0
SO44576,2011-05-01,3578.0,1.0,3578.0,,United States,AW00028660,7.0
SO44577,2011-05-02,3578.0,1.0,3578.0,,United States,AW00028667,7.0
SO44578,2011-05-02,3578.0,1.0,3578.0,,United States,AW00028653,7.0
SO44579,2011-05-02,3578.0,1.0,3578.0,,United States,AW00028662,7.0
SO44580,2011-05-03,3578.0,1.0,3578.0,,,,7.0
SO44581,2011-05-03,3375.0,1.0,3375.0,,Australia,AW00011108,7.0
SO44582,2011-05-03,3400.0,1.0,3400.0,,Australia,AW00011134,7.0
SO44583,2011-05-03,3578.0,1.0,3578.0,,Australia,AW00018210,7.0
SO44584,2011-05-04,3578.0,1.0,3578.0,,United States,AW00028671,7.0
SO44585,2011-05-04,3578.0,1.0,3578.0,,United States,AW00028790,7.0
SO44586,2011-05-04,3578.0,1.0,3578.0,,United States,AW00028794,7.0
SO44587,2011-05-04,3578.0,1.0,3578.0,,United States,AW00028627,7.0
SO44588,2011-05-04,699.0,1.0,699.0,,Canada,AW00026683,7.0
SO44589,2011-05-04,3400.0,1.0,3400.0,,Australia,AW00011104,7.0
SO44590,2011-05-05,3578.0,1.0,3578.0,,,,7.0
SO44591,2011-05-05,699.0,1.0,699.0,,France,AW00017987,7.0
SO44592,2011-05-05,3578.0,1.0,3578.0,,United States,AW00028761,7.0
SO44593,2011-05-05,3578.0,1.0,3578.0,,United States,AW00028645,7.0
SO44594,2011-05-05,3578.0,1.0,3578.0,,Australia,AW00018250,7.0
SO44595,2011-05-05,3400.0,1.0,3400.0,,Australia,AW00011124,7.0
SO44596,2011-05-05,3578.0,1.0,3578.0,,Australia,AW00018238,7.0
SO44597,2011-05-06,3578.0,1.0,3578.0,,,,7.0
SO44598,2011-05-06,3375.0,1.0,3375.0,,Germany,AW00029400,7.0
SO44599,2011-05-06,3578.0,1.0,3578.0,,United States,AW00028792,7.0
SO44600,2011-05-06,3578.0,1.0,3578.0,,Australia,AW00018243,7.0
SO44601,2011-05-06,3400.0,1.0,3400.0,,Australia,AW00011117,7.0
SO44602,2011-05-07,3578.0,1.0,3578.0,,,,7.0
SO44603,2011-05-07,699.0,1.0,699.0,,United Kingdom,AW00020167,7.0
SO44604,2011-05-07,699.0,1.0,699.0,,Germany,AW00019364,7.0
SO44605,2011-05-07,3578.0,1.0,3578.0,,United States,AW00028672,7.0
SO44606,2011-05-07,3578.0,1.0,3578.0,,United States,AW00028772,7.0
SO44607,2011-05-07,3578.0,1.0,3578.0,,United States,AW00028774,7.0
SO44608,2011-05-07,3578.0,1.0,3578.0,,Australia,AW00018200,7.0
SO44609,2011-05-07,3578.0,1.0,3578.0,,Australia,AW00018220,7.0
SO44610,2011-05-07,3578.0,1.0,3578.0,,Australia,AW00018241,7.0
SO44611,2011-05-08,3578.0,1.0,3578.0,,,,7.0
SO44612,2011-05-08,3578.0,1.0,3578.0,,United States,AW00028675,7.0
SO44613,2011-05-08,3578.0,1.0,3578.0,,United States,AW00028628,7.0
SO44614,2011-05-08,3578.0,1.0,3578.0,,United States,AW00028650,7.0
SO44615,2011-05-08,3578.0,1.0,3578.0,,United States,AW00028654,7.0
SO44616,2011-05-08,3578.0,1.0,3578.0,,United States,AW00028655,7.0
SO44617,2011-05-08,3578.0,1.0,3578.0,,United States,AW00028666,7.0
SO44618,2011-05-08,3578.0,1.0,3578.0,,Australia,AW00018205,7.0
SO44619,2011-05-09,3578.0,1.0,3578.0,,,,7.0
SO44620,2011-05-09,3578.0,1.0,3578.0,,Australia,AW00018204,7.0
SO44621,2011-05-09,3578.0,1.0,3578.0,,Australia,AW00018217,7.0
SO44622,2011-05-09,3578.0,1.0,3578.0,,,,7.0
SO44623,2011-05-10,3578.0,1.0,3578.0,,,,7.0
SO44624,2011-05-10,699.0,1.0,699.0,,Germany,AW00019357,7.0
SO44625,2011-05-10,3578.0,1.0,3578.0,,United States,AW00028658,7.0
SO44626,2011-05-10,3578.0,1.0,3578.0,,Australia,AW00018272,7.0
SO44627,2011-05-10,3375.0,1.0,3375.0,,Australia,AW00011109,7.0
SO44628,2011-05-10,3375.0,1.0,3375.0,,,,7.0
SO44629,2011-05-10,3578.0,1.0,3578.0,,Australia,AW00018209,7.0
SO44630,2011-05-11,3578.0,1.0,3578.0,,United States,AW00028765,7.0
SO44631,2011-05-11,3578.0,1.0,3578.0,,United States,AW00028629,7.0
SO44632,2011-05-11,3578.0,1.0,3578.0,,Australia,AW00018196,7.0
SO44633,2011-05-11,3578.0,1.0,3578.0,,Australia,AW00018203,7.0
SO44634,2011-05-11,3578.0,1.0,3578.0,,Australia,AW00018213,7.0
SO44635,2011-05-11,3578.0,1.0,3578.0,,Australia,AW00018218,7.0
SO44636,2011-05-12,3578.0,1.0,3578.0,,,,7.0
SO44637,2011-05-12,3578.0,1.0,3578.0,,United States,AW00028644,7.0
SO44638,2011-05-12,3578.0,1.0,3578.0,,United States,AW00028651,7.0
SO44639,2011-05-12,699.0,1.0,699.0,,,,7.0
SO44640,2011-05-12,3578.0,1.0,3578.0,,Australia,AW00018246,7.0
SO44641,2011-05-12,3578.0,1.0,3578.0,,Australia,AW00018255,7.0
SO44642,2011-05-12,699.0,1.0,699.0,,Australia,AW00025567,7.0
SO44643,2011-05-13,3578.0,1.0,3578.0,,,,7.0
SO44644,2011-05-13,3578.0,1.0,3578.0,,,,7.0
SO44645,2011-05-13,3400.0,1.0,3400.0,,,,7.0
SO44646,2011-05-13,3400.0,1.0,3400.0,,Germany,AW00029449,7.0
SO44647,2011-05-13,3578.0,1.0,3578.0,,United States,AW00028770,7.0
SO44648,2011-05-13,3400.0,1.0,3400.0,,United States,AW00025916,7.0
SO44649,2011-05-13,3400.0,1.0,3400.0,,United States,AW00025924,7.0
SO44650,2011-05-13,3375.0,1.0,3375.0,,Australia,AW00011147,7.0
SO44651,2011-05-14,3578.0,1.0,3578.0,,,,7.0
SO44652,2011-05-14,3375.0,1.0,3375.0,,,,7.0
SO44653,2011-05-14,699.0,1.0,699.0,,United Kingdom,AW00020170,7.0
SO44654,2011-05-14,3578.0,1.0,3578.0,,United States,AW00028619,7.0
SO44655,2011-05-14,3400.0,1.0,3400.0,,Australia,AW00011105,7.0
SO44656,2011-05-14,3578.0,1.0,3578.0,,Australia,AW00018275,7.0
SO44657,2011-05-14,3375.0,1.0,3375.0,,Australia,AW00011120,7.0
SO44658,2011-05-14,3578.0,1.0,3578.0,,Australia,AW00018201,7.0
SO44659,2011-05-14,3578.0,1.0,3578.0,,Australia,AW00018208,7.0
SO44660,2011-05-15,3578.0,1.0,3578.0,,United States,AW00028775,7.0
SO44661,2011-05-15,699.0,1.0,699.0,,,,7.0
SO44662,2011-05-15,3375.0,1.0,3375.0,,Australia,AW00011151,7.0
SO44663,2011-05-15,3578.0,1.0,3578.0,,Australia,AW00018212,7.0
SO44664,2011-05-15,3578.0,1.0,3578.0,,Australia,AW00018222,7.0
SO44665,2011-05-15,699.0,1.0,699.0,,Australia,AW00025564,7.0
SO44666,2011-05-16,3578.0,1.0,3578.0,,United States,AW00028763,7.0
SO44667,2011-05-16,3578.0,1.0,3578.0,,United States,AW00028795,7.0
SO44668,2011-05-16,3578.0,1.0,3578.0,,United States,AW00028621,7.0
SO44669,2011-05-16,3375.0,1.0,3375.0,,United States,AW00025942,7.0
SO44670,2011-05-16,3578.0,1.0,3578.0,,Australia,AW00018245,7.0
SO44671,2011-05-16,3578.0,1.0,3578.0,,Australia,AW00018268,7.0
SO44672,2011-05-16,3578.0,1.0,3578.0,,Australia,AW00018207,7.0
SO44673,2011-05-17,3578.0,1.0,3578.0,,,,7.0
SO44674,2011-05-17,3578.0,1.0,3578.0,,United States,AW00028635,7.0
SO44675,2011-05-17,699.0,1.0,699.0,,Australia,AW00025566,7.0
SO44676,2011-05-17,3578.0,1.0,3578.0,,Australia,AW00018198,7.0
SO44677,2011-05-18,3578.0,1.0,3578.0,,Canada,AW00022233,7.0
SO44678,2011-05-18,3578.0,1.0,3578.0,,Canada,AW00022121,7.0
SO44679,2011-05-18,3400.0,1.0,3400.0,,Australia,AW00011106,7.0
SO44680,2011-05-19,3578.0,1.0,3578.0,,,,7.0
SO44681,2011-05-19,699.0,1.0,699.0,,France,AW00017982,7.0
